State;Profession;Profesion Key;Agree terms conditions;Card Mastercard;Source;Edad;Region Pais
4;cocinero;107;VERDADERO;VERDADERO;;27;Región Metropolitana de Santiago
4;cocinero;107;VERDADERO;FALSO;;25;Bío-Bío
4;tecnica;3406;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;19;La Araucanía
4;Comerciante;32;VERDADERO;VERDADERO;;44;Arica y Parinacota
4;SIN ACTIVIDAD;3;VERDADERO;FALSO;;44;Bío-Bío
4;ingeniero;18;VERDADERO;VERDADERO;;42;Región Metropolitana de Santiago
4;empresaria;357;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;independientemente;374;VERDADERO;FALSO;;25;Coquimbo
4;obrero;173;VERDADERO;FALSO;;36;Antofagasta
4;trabajador independiente;270;VERDADERO;FALSO;;26;Los Lagos
4;carpintero;114;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;22;Coquimbo
4;comerciante;32;VERDADERO;FALSO;;33;Atacama
4;due?±a de casa;8;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;due?±o casa;247;VERDADERO;FALSO;;49;Coquimbo
4;t?©cnico soldadura;3407;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;auxiliar de aseo;447;VERDADERO;FALSO;;31;Arica y Parinacota
4;ejecutivo ventas en terreno;3408;VERDADERO;FALSO;;34;Los Lagos
4;Guardia de seguridad;27;VERDADERO;FALSO;;32;Libertador General Bernardo OHiggins
4;vendedora;35;VERDADERO;FALSO;;37;Valparaíso
4;Administrador de redes computacionales;3409;VERDADERO;FALSO;;39;Región Metropolitana de Santiago
4;due?±o casa;247;VERDADERO;FALSO;;22;Coquimbo
4;garzona;14;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Bodeguero;26;VERDADERO;FALSO;;22;Bío-Bío
4;s??pervisor;3410;VERDADERO;VERDADERO;;45;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;obrero;173;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;Profesora de Educaci??n Fisica;3411;VERDADERO;FALSO;;55;Valparaíso
4;Jefe sucursal;3412;VERDADERO;FALSO;;43;Aysén del General Carlos Ibáñez del Campo
4;Maestro electrico;3413;VERDADERO;FALSO;;30;Libertador General Bernardo OHiggins
4;promotor;2029;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;maquilladora;413;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;maestro;115;VERDADERO;FALSO;;29;Libertador General Bernardo OHiggins
4;Estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;Ing Civil;773;VERDADERO;FALSO;;58;Bío-Bío
4;iluminador de espect?°culos;3414;VERDADERO;FALSO;;25;Coquimbo
4;Estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;chilena;628;VERDADERO;FALSO;;25;Los Lagos
4;CONTADOR;113;VERDADERO;FALSO;;44;Bío-Bío
4;operaria;112;VERDADERO;FALSO;;62;Región Metropolitana de Santiago
4;SECRETARIA(O);133;VERDADERO;FALSO;;58;Valparaíso
4;piloto rov;3415;VERDADERO;FALSO;;25;Los Lagos
4;due?±o casa;247;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;auxiliar de servicio;383;VERDADERO;FALSO;;35;Antofagasta
4;reponedor;412;VERDADERO;FALSO;;38;Valparaíso
4;adjudante en el pastereria;3416;VERDADERO;FALSO;;39;Valparaíso
4;trabajo;47;VERDADERO;FALSO;;32;Bío-Bío
4;bodeguero;26;VERDADERO;FALSO;;32;Arica y Parinacota
4;vendedora;35;VERDADERO;FALSO;;24;Los Lagos
4;operario;349;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;39;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;mec?°nico industrial;737;VERDADERO;FALSO;;56;Región Metropolitana de Santiago
4;ejecutiva;78;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;auxiliar de enfermer??a;836;VERDADERO;FALSO;;56;Libertador General Bernardo OHiggins
4;electrico;323;VERDADERO;VERDADERO;;33;Tarapacá
4;independiente;72;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;gasfiter;634;VERDADERO;FALSO;;56;Tarapacá
4;empleado;4;VERDADERO;FALSO;;61;Los Lagos
4;empresario;141;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;Contador;113;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;estilista;181;VERDADERO;VERDADERO;;23;Región Metropolitana de Santiago
4;empleado;4;VERDADERO;VERDADERO;;44;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;21;Coquimbo
4;auxiliar cafetria;3417;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;nada;251;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;periodista;120;VERDADERO;FALSO;;40;Valparaíso
4;cobranza;3418;VERDADERO;FALSO;;26;Bío-Bío
4;profesora;195;VERDADERO;FALSO;;37;Bío-Bío
4;Due?±a de Casa;8;VERDADERO;FALSO;;63;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;31;Libertador General Bernardo OHiggins
4;due?±a casa;152;VERDADERO;FALSO;;52;Atacama
4;empleado publico;6;VERDADERO;FALSO;;26;Antofagasta
4;cajera dependiente de mostrador;3419;VERDADERO;FALSO;;31;Tarapacá
4;pagar mis cuentas;3420;VERDADERO;FALSO;;35;Los Lagos
4;estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;32;Bío-Bío
4;obrero;173;VERDADERO;FALSO;;60;Bío-Bío
4;independiente;72;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;Empleado;4;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;costurera;99;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;ventas;300;VERDADERO;FALSO;;23;Maule
4;trabajador;98;VERDADERO;FALSO;;29;Maule
4;Analista de sistemas;464;VERDADERO;VERDADERO;;41;Región Metropolitana de Santiago
4;Trabajador Dependiente;24;VERDADERO;FALSO;;42;Maule
4;obrero de la construcci??n;1540;VERDADERO;FALSO;;29;La Araucanía
4;estudiante;2;VERDADERO;VERDADERO;;29;Región Metropolitana de Santiago
4;guardia de seguridad;27;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;50;Bío-Bío
4;ase??;3421;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Abogado;104;VERDADERO;FALSO;;39;Región Metropolitana de Santiago
4;ingeniero civil electr??nico;1701;VERDADERO;VERDADERO;;53;Bío-Bío
4;mec?°nico;79;VERDADERO;FALSO;;44;Región Metropolitana de Santiago
4;comprar;1670;VERDADERO;FALSO;;29;Valparaíso
4;llalero en oro verde;3422;VERDADERO;FALSO;;36;Libertador General Bernardo OHiggins
4;due?±a de casa;8;VERDADERO;FALSO;;35;La Araucanía
4;comerciante;32;VERDADERO;FALSO;;68;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;21;Valparaíso
4;empleado;4;VERDADERO;FALSO;;52;Libertador General Bernardo OHiggins
4;Gastr??nomo;1427;VERDADERO;VERDADERO;;25;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;20;Los Ríos
4;secretaria;46;VERDADERO;FALSO;;28;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;27;Bío-Bío
4;arquitecto;138;VERDADERO;FALSO;;42;Coquimbo
4;Estudiante;2;VERDADERO;FALSO;;18;Bío-Bío
4;Ing en inform?°tica;361;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;pencionado por invalides;3423;VERDADERO;FALSO;;53;Los Lagos
4;comerciante anbulante;3380;VERDADERO;FALSO;;48;Región Metropolitana de Santiago
4;Atencion al cliente;1264;VERDADERO;FALSO;;32;Valparaíso
4;estudiante;2;VERDADERO;FALSO;;18;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;enfierrador;1917;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;ama de casa;219;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;sin ocupaci??n;572;VERDADERO;FALSO;;43;Los Ríos
4;ch??fer transantiago;3424;VERDADERO;FALSO;;57;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;32;Valparaíso
4;due?±a de casa;8;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;transportista escolar;3425;VERDADERO;FALSO;;67;Bío-Bío
4;t?©cnico en p?°rvulos;517;VERDADERO;FALSO;;46;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;63;Arica y Parinacota
4;due?±a de casa;8;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;ingeniero comercial;108;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;empleada publica;1916;VERDADERO;VERDADERO;;40;Arica y Parinacota
4;tecnico;12;VERDADERO;VERDADERO;;32;Región Metropolitana de Santiago
4;pintor de buses y de autos;3426;VERDADERO;FALSO;;38;Región Metropolitana de Santiago
4;profesora;195;VERDADERO;FALSO;;44;Antofagasta
4;trabajos ESPOR?ÅDICOS;3427;VERDADERO;FALSO;;44;Los Ríos
4;independiente;72;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;tecnico en parvulos;2258;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;TECNICO DE NIVEL SUPERIOR EN ENFERMERIA;159;VERDADERO;FALSO;;31;Coquimbo
4;trabajando;88;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;tecnico analista;3428;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;35;Los Lagos
4;operador retroexcavadora;3429;VERDADERO;FALSO;;36;Tarapacá
4;administradora;36;VERDADERO;FALSO;;42;Antofagasta
4;Contador;113;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;22;Región Metropolitana de Santiago
4;pensionado;292;VERDADERO;FALSO;;55;Bío-Bío
4;operador de gr??a horquilla;614;VERDADERO;FALSO;;34;Maule
4;empleado;4;VERDADERO;FALSO;;58;Maule
4;independiente;72;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;26;Región Metropolitana de Santiago
4;trabajador en contruccion;3430;VERDADERO;FALSO;;35;Bío-Bío
4;trabajadora;128;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;Ingeniero en Inform?°tica;360;VERDADERO;VERDADERO;;40;Región Metropolitana de Santiago
4;trabajo;47;VERDADERO;FALSO;;34;Valparaíso
4;pensionado;292;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;cesante;41;VERDADERO;FALSO;;58;Región Metropolitana de Santiago
4;supervisor;48;VERDADERO;VERDADERO;;33;Región Metropolitana de Santiago
4;t?©cnico en refrigeraci??n;3431;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;auxiliar de aseo;447;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;44;Valparaíso
4;tecnico en telecomunicaciones;83;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;Repartidor;136;VERDADERO;FALSO;;33;La Araucanía
4;vendedor;70;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;Tecnico;12;VERDADERO;FALSO;;49;Valparaíso
4;ayudante de cosina;3432;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;capataz contruccion;3433;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;Electromecanico;633;VERDADERO;VERDADERO;;21;Región Metropolitana de Santiago
4;pensionado;292;VERDADERO;FALSO;;67;Bío-Bío
4;Estudiante;2;VERDADERO;FALSO;;27;Bío-Bío
4;Gendarme;941;VERDADERO;FALSO;;39;Bío-Bío
4;constructor;122;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;gg.ss;674;VERDADERO;FALSO;;22;Bío-Bío
4;mecanico automotris;3434;VERDADERO;FALSO;;39;La Araucanía
4;temporera;1194;VERDADERO;FALSO;;48;Maule
4;sesante;248;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;23;Región Metropolitana de Santiago
4;trabajadora;128;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;Ing Civil Electronico;3435;VERDADERO;FALSO;;42;Maule
4;maestro;115;VERDADERO;FALSO;;35;Valparaíso
4;instalador de persianas;3436;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;50;Región Metropolitana de Santiago
4;comerciante anbulante;3380;VERDADERO;FALSO;;27;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;VERDADERO;;40;Región Metropolitana de Santiago
4;acesora de hogar;1192;VERDADERO;FALSO;;30;Maule
4;discapacitado;2758;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;operador;150;VERDADERO;FALSO;;32;Región Metropolitana de Santiago
4;trabajo temporeros;3437;VERDADERO;FALSO;;33;Maule
4;docente;34;VERDADERO;FALSO;;55;La Araucanía
4;conductor profesional;194;VERDADERO;VERDADERO;;37;Bío-Bío
4;due?±a de casa;8;VERDADERO;FALSO;;35;Región Metropolitana de Santiago
4;servicio agr??colas surtrac;3438;VERDADERO;FALSO;;21;Los Lagos
4;guardia de seguridad;27;VERDADERO;FALSO;;31;Bío-Bío
4;ama de casa;219;VERDADERO;FALSO;;31;Tarapacá
4;jefe de obras;3439;VERDADERO;FALSO;;45;Coquimbo
4;estudiante;2;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;SOCIOLOGO;243;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;Asesor comercial automotriz;3440;VERDADERO;VERDADERO;;44;Antofagasta
4;Programador;264;VERDADERO;VERDADERO;;29;Región Metropolitana de Santiago
4;recepcionista de supermercado;3441;VERDADERO;FALSO;;43;La Araucanía
4;estudiante;2;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;oprearia;3442;VERDADERO;FALSO;;41;La Araucanía
4;peluquera;110;VERDADERO;FALSO;;42;Bío-Bío
4;Independiente;72;VERDADERO;FALSO;;23;Bío-Bío
4;estudiante;2;VERDADERO;FALSO;;26;La Araucanía
4;Estudiante Educacion Superior;607;VERDADERO;VERDADERO;;23;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;20;Los Lagos
4;trabajador;98;VERDADERO;FALSO;;44;La Araucanía
4;t?©cnico en enfermer??a;471;VERDADERO;VERDADERO;;23;Los Lagos
4;Musico;579;VERDADERO;FALSO;;40;Bío-Bío
4;docente;34;VERDADERO;VERDADERO;;23;Maule
4;estudio;458;VERDADERO;FALSO;;23;Bío-Bío
4;Analista;25;VERDADERO;FALSO;;29;Bío-Bío
4;interprete;3443;VERDADERO;FALSO;;58;Los Ríos
4;Emprendedor;441;VERDADERO;VERDADERO;;18;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;VERDADERO;;20;Región Metropolitana de Santiago
4;Vendedor independiente;1089;VERDADERO;VERDADERO;tenpo_web_footer;59;La Araucanía
4;t?©cnico en refrigeraci??n;3431;VERDADERO;FALSO;;32;Libertador General Bernardo OHiggins
4;Independiente;72;VERDADERO;FALSO;;28;Región Metropolitana de Santiago
4;asistente en terreno;3444;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;independiente;72;VERDADERO;VERDADERO;;45;La Araucanía
4;Jubilada;89;VERDADERO;FALSO;;56;Valparaíso
4;manipuladora de alimentos;322;VERDADERO;FALSO;;41;Maule
4;trabajador;98;VERDADERO;FALSO;;33;Maule
4;auxiliar de aseo;447;VERDADERO;FALSO;;26;Región Metropolitana de Santiago
4;profesora;195;VERDADERO;VERDADERO;;29;Bío-Bío
4;Entrepreneur;3445;VERDADERO;VERDADERO;;18;La Araucanía
4;trabajador independiente;270;VERDADERO;FALSO;;28;Maule
4;tecnico;12;VERDADERO;VERDADERO;;40;Coquimbo
4;Analista;25;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;consultor;1163;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;promotora;279;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;SIN ACTIVIDAD;3;VERDADERO;FALSO;;32;La Araucanía
4;emprendedora;130;VERDADERO;FALSO;;24;Antofagasta
4;contraparte sag;3446;VERDADERO;FALSO;;27;Maule
4;soldador;5;VERDADERO;FALSO;;69;Coquimbo
4;due?±a de casa;8;VERDADERO;FALSO;;42;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;VERDADERO;;25;Valparaíso
4;astronauta;1664;VERDADERO;FALSO;;38;Libertador General Bernardo OHiggins
4;Operario de rampa;3447;VERDADERO;FALSO;;34;Antofagasta
4;independiente;72;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;24;Región Metropolitana de Santiago
4;Cajera;221;VERDADERO;FALSO;;21;La Araucanía
4;Estudiante;2;VERDADERO;FALSO;;18;Valparaíso
4;comerciante;32;VERDADERO;VERDADERO;;23;Los Lagos
4;universitario;205;VERDADERO;FALSO;;18;Bío-Bío
4;Analista de Soporte Tecnico TI;3448;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;operaci??n;3449;VERDADERO;VERDADERO;;31;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;VERDADERO;;23;Maule
4;ingeniero;18;VERDADERO;FALSO;;44;La Araucanía
4;ingeniero;18;VERDADERO;VERDADERO;;37;Región Metropolitana de Santiago
4;soldador;5;VERDADERO;FALSO;;25;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;nada;251;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;75;Región Metropolitana de Santiago
4;t?©cnico agr??cola;1915;VERDADERO;FALSO;;19;Libertador General Bernardo OHiggins
4;cesante;41;VERDADERO;FALSO;;20;Los Lagos
4;maestro;115;VERDADERO;FALSO;;28;Maule
4;auxiliar de aseo;447;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;operario;349;VERDADERO;VERDADERO;;43;Región Metropolitana de Santiago
4;trabajador;98;VERDADERO;FALSO;;19;Bío-Bío
4;Publicista;74;VERDADERO;VERDADERO;;24;Región Metropolitana de Santiago
4;no informada;29;VERDADERO;FALSO;;53;Coquimbo
4;operador de maquina;1094;VERDADERO;FALSO;;26;Antofagasta
4;trabajo;47;VERDADERO;FALSO;;24;Los Lagos
4;t?©cnico aire acondicionado automotriz;3450;VERDADERO;FALSO;;30;Región Metropolitana de Santiago
4;recarga;2434;VERDADERO;FALSO;;37;Maule
4;hijos;3451;VERDADERO;FALSO;ValorDolar;26;Maule
4;cesante;41;VERDADERO;FALSO;;20;Los Lagos
4;recargar;3452;VERDADERO;FALSO;;18;Maule
4;asesor previsional;1012;VERDADERO;VERDADERO;;30;Región Metropolitana de Santiago
4;Abogado;104;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;seguridad;127;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Trabajadora;128;VERDADERO;VERDADERO;;48;Región Metropolitana de Santiago
4;guardia;131;VERDADERO;FALSO;;36;Región Metropolitana de Santiago
4;AUXILIAR PARAMEDICO DE ENFERMERIA;305;VERDADERO;FALSO;;51;Región Metropolitana de Santiago
4;dependiente;31;VERDADERO;VERDADERO;;39;Región Metropolitana de Santiago
4;Durmiendo;3453;VERDADERO;VERDADERO;;19;Libertador General Bernardo OHiggins
4;due?±a de casa;8;VERDADERO;FALSO;;42;Bío-Bío
4;administrativo;67;VERDADERO;FALSO;;42;Valparaíso
4;PREVENCIONISTA;351;VERDADERO;FALSO;;37;Bío-Bío
4;sin trabaj??;3454;VERDADERO;FALSO;;32;Bío-Bío
4;T?©cnico en Logistica;3455;VERDADERO;VERDADERO;;37;Región Metropolitana de Santiago
4;Estudiante;2;VERDADERO;FALSO;;21;Maule
4;guardias;3456;VERDADERO;FALSO;;26;Coquimbo
4;bodeguero;26;VERDADERO;FALSO;;22;Región Metropolitana de Santiago
4;transantiago;3457;VERDADERO;FALSO;;49;Región Metropolitana de Santiago
4;due?±a de casa;8;VERDADERO;FALSO;;48;Bío-Bío
4;tens;53;VERDADERO;VERDADERO;;25;Valparaíso
4;Guardia De seguridad;27;VERDADERO;FALSO;;29;La Araucanía
4;vendedor;70;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;otros;60;VERDADERO;FALSO;;43;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;FALSO;;29;Región Metropolitana de Santiago
4;electrico;323;VERDADERO;FALSO;;65;Bío-Bío
4;Dise?±ador Gr?°fico;567;VERDADERO;VERDADERO;;34;Región Metropolitana de Santiago
4;Jubilada de Invalides y AF Capital;3458;VERDADERO;FALSO;;59;Región Metropolitana de Santiago
4;estudiante;2;VERDADERO;VERDADERO;;28;Región Metropolitana de Santiago
4;Comerciante;32;VERDADERO;VERDADERO;;50;Antofagasta
4;mec?°nico;79;VERDADERO;FALSO;;43;Antofagasta
4;conductor;220;VERDADERO;FALSO;;67;Región Metropolitana de Santiago
4;estudiante y vendedora de avon;3459;VERDADERO;FALSO;;19;Región Metropolitana de Santiago
4;Trabajador;98;VERDADERO;VERDADERO;;27;Región Metropolitana de Santiago
4;comerciante;32;VERDADERO;FALSO;;41;Tarapacá
4;No informada;29;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;seguridad;127;VERDADERO;FALSO;;56;Coquimbo
4;administraci??n;22;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;trabajo;47;VERDADERO;FALSO;;20;Región Metropolitana de Santiago
4;secretaria;46;VERDADERO;FALSO;;45;Antofagasta
4;Hait??;3460;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;ch??fer;632;VERDADERO;FALSO;;44;Magallanes y de La Antártica Chilena
4;due?±a de casa;8;VERDADERO;FALSO;;18;Maule
4;operador de maquinaria;822;VERDADERO;VERDADERO;;26;Valparaíso
4;pencionado;530;VERDADERO;FALSO;;75;Valparaíso
4;guardia de seguridad;27;VERDADERO;FALSO;;31;Región Metropolitana de Santiago
4;ingeniero;18;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
4;seguridad privada;408;VERDADERO;FALSO;;41;Región Metropolitana de Santiago
4;Nada;251;VERDADERO;FALSO;;37;La Araucanía
4;GGSS;358;VERDADERO;FALSO;;48;Valparaíso
4;operador de equipo pesado;3461;VERDADERO;FALSO;;43;Antofagasta
4;obrero;173;VERDADERO;FALSO;;55;Región Metropolitana de Santiago
4;administradora de casino de alimentos;3462;VERDADERO;FALSO;;40;Región Metropolitana de Santiago
4;ventas;300;VERDADERO;FALSO;;33;Región Metropolitana de Santiago
4;admon financiera;3463;VERDADERO;FALSO;;47;Región Metropolitana de Santiago
4;T?©cnico Electronico;1073;VERDADERO;FALSO;;34;Región Metropolitana de Santiago
4;auxiliar de aseo;447;VERDADERO;FALSO;;37;Región Metropolitana de Santiago
4;madre soltera y estudiante;3464;VERDADERO;FALSO;;20;Bío-Bío
4;vendedor;70;VERDADERO;FALSO;;45;Región Metropolitana de Santiago
